Year,Origin State,Material Group Description,Material Description,Purchased Quantity LB,Purchased Value $
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,236925.0,286083.9
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,592312.5,777701.25
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,291600.0,434707.8
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,1913625.0,2341955.16
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,1303087.5,1741904.59
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,46040.4
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,36450.0,50252.4
2023,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,4213.5,4850.82
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,1987.5,2252.0
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,1590.0,1750.56
2023,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,3222214.5,3535791.8
2023,CA,"FRUIT, CANNED",APRICOTS DICED PEELED EX LT CAN-6/10,73872.0,84852.48
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,1738108.5,1830838.84
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,2391042.0,2603927.22
2023,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,2844.0,3047.76
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,870048.0,958274.88
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,725040.0,659339.52
2023,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,2590884.0,2630335.08
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,36252.0,35668.32
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,72504.0,75258.24
2023,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,36024.0,39562.56
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,72900.0,109738.8
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,182250.0,283969.8
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,182250.0,230526.0
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,109350.0,148554.0
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,36450.0,53816.4
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,72900.0,98236.8
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,49118.4
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,109350.0,161449.2
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,145800.0,192002.4
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,49118.4
2023,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,507528.0,543396.96
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,72504.0,78249.6
2023,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,252168.0,282645.05
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,9112.5,14515.2
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,1064340.0,1282029.12
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,1293975.0,1717572.6
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,72900.0,109738.8
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,46040.4
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,36450.0,50252.4
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,282487.5,420552.0
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,648810.0,778529.88
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,637875.0,840901.5
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,72900.0,109738.8
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,72900.0,94608.0
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,72900.0,101768.4
2023,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,471276.0,516796.08
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,181260.0,191574.72
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,471276.0,521892.0
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,36252.0,39243.36
2023,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,3989.5,4275.33
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,326268.0,296527.68
2023,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,1184802.5,1212515.07
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,36450.0,56457.0
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,108756.0,109841.28
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,72900.0,102222.0
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,44388.0
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,100237.5,134204.85
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,45562.5,59566.19
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,328050.0,466657.2
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,36450.0,53816.4
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,145800.0,199000.8
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,328050.0,453907.8
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,36450.0,57056.4
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,7290.0,9373.32
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,109350.0,146107.8
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,357210.0,434085.48
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,255150.0,387808.8
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,218700.0,266176.26
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,127575.0,165458.7
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,364500.0,554801.4
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,182250.0,223268.4
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,601425.0,814868.1
2023,CA,"FRUIT, CANNED",K PEACHES CLING CAN-6/10,253764.0,308411.04
2023,CA,"FRUIT, CANNED",APRICOTS DICED PEELED EX LT CAN-6/10,36936.0,39699.36
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,72504.0,65837.28
2023,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,36024.0,36179.04
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,14580.0,20891.52
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,58320.0,83744.28
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,145800.0,212641.2
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,145008.0,154237.44
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,290016.0,296990.06
2023,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,612408.0,674587.08
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,72900.0,96714.0
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,36450.0,50252.4
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,182250.0,283451.4
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,72900.0,97524.0
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,109350.0,172967.4
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,36450.0,50252.4
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,797544.0,836349.16
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,906300.0,990347.64
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,72900.0,89359.2
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,18225.0,22947.3
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,72900.0,92538.31
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,164025.0,203512.5
2023,CA,"FRUIT, CANNED",APRICOTS DICED PEELED EX LT CAN-6/10,36936.0,43338.24
2023,CA,"FRUIT, CANNED",APRICOTS DICED PEELED EX LT CAN-6/10,73872.0,83183.52
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,362520.0,333062.4
2023,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,1044696.0,1050417.0
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,72900.0,96033.6
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,49928.4
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,36450.0,48016.8
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,72900.0,115781.4
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,218700.0,299959.2
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,36450.0,49393.8
2023,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,72048.0,75632.16
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,291600.0,459172.8
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,2259900.0,3672917.1
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,328050.0,492480.0
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,182250.0,284115.6
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,291600.0,370477.8
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,255150.0,354472.2
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,47449.8
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,36450.0,51661.8
2023,CA,"FRUIT, CANNED",APRICOTS DICED PEELED EX LT CAN-6/10,36936.0,44478.24
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,72900.0,111391.2
2023,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,38398.5,39157.92
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,218700.0,338904.0
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,2316397.5,2821258.89
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,1139062.5,1505551.69
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,72900.0,87350.4
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,72900.0,100504.8
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,196830.0,244014.12
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,109350.0,172108.8
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,803722.5,1000522.53
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,428287.5,571855.95
2023,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,34105.5,37477.44
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,36252.0,40757.28
2023,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,2283876.0,2428256.44
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,870048.0,894006.24
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,1413828.0,1537577.28
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,72900.0,87253.2
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,43626.6
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,36450.0,48016.8
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,109350.0,172189.8
2023,CA,"FRUIT, CANNED",APRICOTS DICED PEELED EX LT CAN-6/10,36936.0,45444.96
2023,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,72504.0,79125.12
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,145008.0,154018.56
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,217512.0,247224.96
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,182250.0,229845.6
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,182250.0,254032.2
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,182250.0,231222.6
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,109350.0,160153.2
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,36450.0,51613.2
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,795.0,847.8
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,5008.5,5932.08
2023,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,797544.0,868050.72
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,579237.0,626466.84
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,1626331.5,1887692.28
2023,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,756504.0,871818.64
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,9450.0,12973.8
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,383287.5,617474.3
2023,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,182293.5,203819.94
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,290016.0,314804.16
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,132924.0,152477.28
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,182250.0,306050.4
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,656100.0,864075.6
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,776070.0,1136295.72
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,227812.5,363114.9
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,2223450.0,2877751.68
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,1474380.0,2114843.34
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,72900.0,92599.2
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,255150.0,372178.8
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,8550.0,13961.2
2023,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,4650.75,5268.37
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,1987.5,2340.0
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,2106.75,2556.85
2023,CA,"FRUIT, CANNED",MIXED FRUIT EX LT CAN-6/10,5685879.75,6451660.08
2023,CA,"FRUIT, CANNED",APRICOTS DICED PEELED EX LT CAN-6/10,184680.0,230423.64
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,3115684.5,3442101.83
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,4360217.25,5079242.92
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,72504.0,59170.56
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,2106.75,1841.75
2023,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,3752.5,3408.6
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,1520477.25,1242655.21
2023,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,1761423.5,1472092.03
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,108756.0,88755.84
2023,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,46348.2
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,145800.0,204184.8
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,36450.0,51046.2
2023,CA,"FRUIT, CANNED",PEACHES CLING SLICES EX LT CAN-6/10,145008.0,151136.64
2023,CA,"FRUIT, CANNED",PEACHES CLING DICED EX LT  CAN-6/10,72504.0,79763.52
2023,CA,"FRUIT, CANNED",PEARS DICED EX LT CAN-6/10,180120.0,199800.96
2023,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,400950.0,621318.6
2023,CA,"FRUIT, DRIED",RAISINS BOX-144/1.33 OZ,35568.0,76826.88
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,38880.0,61015.68
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,194400.0,309035.52
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,77760.0,129254.4
2023,CA,"FRUIT, DRIED",RAISINS BOX-144/1.33 OZ,71136.0,160056.0
2023,CA,"FRUIT, DRIED",RAISINS BOX-144/1.33 OZ,35568.0,78338.52
2023,CA,"FRUIT, DRIED",RAISINS BOX-144/1.33 OZ,60.0,124.75
2023,CA,"FRUIT, DRIED",RAISINS BOX-144/1.33 OZ,284484.0,615942.65
2023,CA,"FRUIT, DRIED",PLUMS PITTED DRIED PKG-24/1 LB,36000.0,98955.0
2023,CA,"FRUIT, DRIED",FRUIT AND NUT MIX DRIED PKG-24/1 LB,104832.0,270204.48
2023,CA,"FRUIT, DRIED",FRUIT AND NUT MIX DRIED PKG-24/1 LB,34944.0,92281.28
2023,CA,"FRUIT, DRIED",CRANBERRIES DRIED PKG-300/1.16 OZ,1305.0,4170.3
2023,CA,"FRUIT, DRIED",CRANBERRIES DRIED PKG-300/1.16 OZ,651195.0,2030684.7
2023,CA,"FRUIT, DRIED",RAISINS BOX-144/1.33 OZ,35568.0,76115.52
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,38880.0,59927.04
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,38880.0,60255.36
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,77760.0,120510.72
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,233280.0,363087.36
2023,CA,"FRUIT, DRIED",RAISINS BOX-144/1.33 OZ,142272.0,300608.88
2023,CA,"FRUIT, DRIED",DATES WHOLE PKG 24/1 LB,540000.0,1556908.24
2023,CA,"FRUIT, DRIED",DATE PIECES DRIED PKG-24/1 LB,228096.0,612282.69
2023,CA,"FRUIT, DRIED",DATE PIECES DRIED PKG-24/1 LB,1482624.0,3422738.88
2023,CA,"FRUIT, DRIED",FRUIT AND NUT MIX DRIED PKG-24/1 LB,34944.0,87344.42
2023,CA,"FRUIT, DRIED",FRUIT AND NUT MIX DRIED PKG-24/1 LB,69888.0,173799.08
2023,CA,"FRUIT, DRIED",DATES WHOLE PKG 24/1 LB,324000.0,966315.0
2023,CA,"FRUIT, DRIED",DATE PIECES DRIED PKG-24/1 LB,304128.0,654096.96
2023,CA,"FRUIT, DRIED",DATES WHOLE PKG 24/1 LB,72000.0,181005.0
2023,CA,"FRUIT, DRIED",DATES WHOLE PKG 24/1 LB,540000.0,1261620.0
2023,CA,"FRUIT, DRIED",DATE PIECES DRIED PKG-24/1 LB,152064.0,324403.2
2023,CA,"FRUIT, DRIED",CRANBERRIES DRIED PKG-300/1.16 OZ,32625.0,83419.5
2023,CA,"FRUIT, DRIED",RAISINS BOX-144/1.33 OZ,106704.0,206086.92
2023,CA,"FRUIT, DRIED",RAISINS BOX-144/1.33 OZ,106704.0,200692.44
2023,CA,"FRUIT, DRIED",PLUMS PITTED DRIED PKG-24/1 LB,36000.0,96894.6
2023,CA,"FRUIT, DRIED",CRANBERRIES DRIED PKG-300/1.16 OZ,97875.0,264930.9
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,38880.0,54501.12
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,155520.0,235267.2
2023,CA,"FRUIT, DRIED",RAISINS BOX-144/1.33 OZ,213408.0,454381.2
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,38880.0,57654.37
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,77760.0,117308.74
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,233280.0,355926.17
2023,CA,"FRUIT, DRIED",FRUIT AND NUT MIX DRIED PKG-24/1 LB,34944.0,84300.36
2023,CA,"FRUIT, DRIED",FRUIT AND NUT MIX DRIED PKG-24/1 LB,419328.0,1034550.88
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,183960.0,272759.04
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,360360.0,526199.04
2023,CA,"FRUIT, DRIED",RAISINS BOX-144/1.33 OZ,248976.0,450794.76
2023,CA,"FRUIT, DRIED",RAISINS BOX-144/1.33 OZ,35568.0,64941.24
2023,CA,"FRUIT, DRIED",RAISINS BOX-144/1.33 OZ,240.0,420.0
2023,CA,"FRUIT, DRIED",RAISINS BOX-144/1.33 OZ,1315776.0,2350209.84
2023,CA,"FRUIT, DRIED",CRANBERRIES DRIED PKG-300/1.16 OZ,32625.0,84630.0
2023,CA,"FRUIT, DRIED",CRANBERRIES DRIED PKG-300/1.16 OZ,717.75,1801.35
2023,CA,"FRUIT, DRIED",CRANBERRIES DRIED PKG-300/1.16 OZ,1433694.75,3615097.67
2023,CA,"FRUIT, DRIED",CHERRIES DRIED TART PKG-250/1.36 OZ,335218.75,1651389.65
2023,CA,"FRUIT, DRIED",CRANBERRIES DRIED PKG-300/1.16 OZ,1087.5,2723.5
2023,CA,"FRUIT, DRIED",CHERRIES DRIED TART PKG-250/1.36 OZ,1381.25,6917.37
2023,CA,"FRUIT, DRIED",RAISINS BOX-144/1.33 OZ,35568.0,62777.52
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,3810240.0,5410385.28
2023,CA,"FRUIT, DRIED",DATES WHOLE PKG 24/1 LB,432000.0,1176742.5
2023,CA,"FRUIT, DRIED",DATE PIECES DRIED PKG-24/1 LB,266112.0,615225.6
2023,CA,"FRUIT, DRIED",DATES WHOLE PKG 24/1 LB,360000.0,1026450.0
2023,CA,"FRUIT, DRIED",DATES WHOLE PKG 24/1 LB,144000.0,378300.0
2023,CA,"FRUIT, DRIED",DATE PIECES DRIED PKG-24/1 LB,2090880.0,4506131.52
2023,CA,"FRUIT, DRIED",CHERRIES DRIED PKG-8/2 LB,591360.0,2839089.84
2023,CA,"FRUIT, DRIED",DATES WHOLE PKG 24/1 LB,144000.0,388500.0
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,4276800.0,5905735.49
2023,CA,"FRUIT, DRIED",DATE PIECES DRIED PKG-24/1 LB,798336.0,1845486.72
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,3227040.0,4486380.2
2023,CA,"FRUIT, DRIED",DATES WHOLE PKG 24/1 LB,144000.0,362775.0
2023,CA,"FRUIT, DRIED",DATES WHOLE PKG 24/1 LB,360000.0,868290.0
2023,CA,"FRUIT, DRIED",DATE PIECES DRIED PKG-24/1 LB,1254528.0,2710635.84
2023,CA,"FRUIT, DRIED",DATES WHOLE PKG 24/1 LB,108000.0,252255.0
2023,CA,"FRUIT, DRIED",RAISINS BOX-144/1.33 OZ,71136.0,120753.36
2023,CA,"FRUIT, DRIED",CHERRIES DRIED TART PKG-250/1.36 OZ,235620.0,1205693.28
2023,CA,"FRUIT, DRIED",PLUMS PITTED DRIED PKG-24/1 LB,108000.0,289642.95
2023,CA,"FRUIT, DRIED",FRUIT AND NUT MIX DRIED PKG-24/1 LB,174720.0,443337.44
2023,CA,"FRUIT, DRIED",PLUMS PITTED DRIED PKG-24/1 LB,36000.0,93847.65
2023,CA,"FRUIT, DRIED",FRUIT AND NUT MIX DRIED PKG-24/1 LB,34944.0,87825.92
2023,CA,"FRUIT, DRIED",FRUIT MIX DRIED PKG-5/5 LB,36400.0,120177.51
2023,CA,"FRUIT, DRIED",CRANBERRIES DRIED PKG-300/1.16 OZ,261000.0,647587.21
2023,CA,"FRUIT, DRIED",CRANBERRIES DRIED PKG-300/1.16 OZ,32625.0,77025.0
2023,CA,"FRUIT, DRIED",RAISINS BOX-144/1.33 OZ,320112.0,570184.68
2023,CA,"FRUIT, DRIED",RAISINS BOX-144/1.33 OZ,391248.0,688389.0
2023,CA,"FRUIT, DRIED",CRANBERRIES DRIED PKG-300/1.16 OZ,32625.0,84926.25
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,116640.0,173456.64
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,2643840.0,4056480.0
2023,CA,"FRUIT, DRIED",PLUMS PITTED DRIED PKG-24/1 LB,216000.0,522540.0
2023,CA,"FRUIT, DRIED",PLUMS PITTED DRIED PKG-24/1 LB,1080000.0,2612749.59
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,194400.0,330652.8
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,388800.0,558662.4
2023,CA,"FRUIT, DRIED",PLUMS PITTED DRIED PKG-24/1 LB,540000.0,1150500.0
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,17573760.0,25574318.42
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,233280.0,337608.0
2023,CA,"FRUIT, DRIED",RAISINS PKG-24/15 OZ,12636000.0,18628012.82
2023,CA,"FRUIT, DRIED",CHERRIES DRIED SWEET PKG – 8/2 LB,497664.0,2732313.6
2023,CA,"FRUIT, DRIED",CHERRIES DRIED SWEET PKG – 8/2 LB,27648.0,159632.64
2023,CA,"FRUIT, DRIED",CHERRIES DRIED SWEET PKG – 8/2 LB,304128.0,1549152.0
2023,CA,"FRUIT, FRESH",ORANGES CTN-34-39 LB,37449.0,17226.54
2023,CA,"FRUIT, FRESH",MANDARIN TANGERINE FRESH BAG PKG‐6/5 LB,2268000.0,2043552.0
2023,CA,"FRUIT, FRESH",MANDARIN TANGERINE FRESH BAG PKG‐6/5 LB,6156000.0,5290919.66
2023,CA,"FRUIT, FRESH",GRAPEFRUIT FRESH CTN-34-39 LB,1029300.0,697987.6
2023,CA,"FRUIT, FRESH",ORANGES CTN-34-39 LB,1460511.0,980168.58
2023,CA,"FRUIT, FRESH",ORANGES FRESH BAG PKG-12/3 LB,1733004.0,1298255.7
2023,CA,"FRUIT, FRESH",GRAPEFRUIT FRESH CTN-34-39 LB,3087900.0,2207561.8
