Year,Origin State,Material Group Description,Material Description,Purchased Quantity LB,Purchased Value $
2018,AR,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,36720.0,13984.2
2018,AR,"VEGETABLE, CANNED",BEANS GREEN CAN-24/300,140940.0,48535.2
2018,AR,"VEGETABLE, CANNED",POTATOES WHT SLICES CAN-24/300,73440.0,27968.4
2018,AR,"VEGETABLE, CANNED",BEANS GREEN CAN-24/300,70470.0,26519.4
2018,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-24/2 LB,1152.0,971.83
2018,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-24/2 LB,3168.0,2626.91
2018,AR,"CHICKEN, FROZEN",CHICKEN CUT-UP FRZ CTN-40 LB,1200.0,1173.72
2018,AR,"CHICKEN, COOKED",CHICKEN FAJITA STRIPS CTN-30 LB,1050.0,1755.5
2018,AR,"CHICKEN, COOKED",CHICKEN FAJITA STRIPS CTN-30 LB,780.0,1224.99
2018,AR,"VEGETABLE, CANNED",BEANS GREEN CAN-6/10,76.0,27.24
2018,AR,"VEGETABLE, CANNED",BEANS GREEN CAN-6/10,6764.0,2277.36
2018,AR,"VEGETABLE, CANNED",BEANS GREEN CAN-6/10,950.0,297.75
2018,AR,"RICE, GRAIN",RICE BRN US#1 BAG-25 LB,84000.0,21831.6
2018,AR,"RICE, GRAIN",RICE BRN US#1 BAG-25 LB,84000.0,23511.6
2018,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED BAG-25 LB,714000.0,260526.0
2018,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-24/2 LB,84000.0,61819.8
2018,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED BAG-25 LB,1008000.0,593640.6
2018,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED BAG-25 LB,1176000.0,566874.01
2018,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED BAG-25 LB,462000.0,183561.0
2018,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-24/2 LB,378000.0,279468.0
2018,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-24/2 LB,754848.0,598078.36
2018,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED PKG-24/2 LB,458832.0,366292.69
2018,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED BAG-25 LB,126000.0,43776.6
2018,AR,"RICE, GRAIN",RICE BRN US#1 LONG PARBOILED BAG-25 LB,378000.0,134857.8
2018,AR,"TURKEY, BULK",TURKEY CHILLED -BULK,720000.0,756000.0
2018,AR,"TURKEY, BULK",TURKEY CHILLED -BULK,108000.0,116640.0
2018,AR,"TURKEY, BULK",TURKEY CHILLED -BULK,72000.0,79200.0
2018,AR,"CHICKEN, FROZEN",CHICKEN CUT-UP FRZ CTN-40 LB,78800.0,76947.28
2018,AR,"CHICKEN, FROZEN",CHICKEN CUT-UP FRZ CTN-40 LB,40000.0,38132.0
2018,AR,"CHICKEN, FROZEN",CHICKEN CUT-UP FRZ CTN-40 LB,320000.0,320407.84
2018,AR,"CHICKEN, COOKED",CHICKEN FAJITA STRIPS CTN-30 LB,1592700.0,2725064.17
2018,AR,"CHICKEN, COOKED",CHICKEN FAJITA STRIPS CTN-30 LB,312000.0,537622.8
2018,AR,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,108000.0,59400.0
2018,AR,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,72000.0,41040.0
2018,AR,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,108000.0,54000.0
2018,AR,"CHICKEN, COOKED",CHICKEN FAJITA STRIPS CTN-30 LB,272220.0,425002.11
2018,AR,"CHICKEN, COOKED",CHICKEN FAJITA STRIPS CTN-30 LB,819000.0,1279135.65
2018,AR,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,36000.0,18000.0
2018,AR,"CHICKEN, BULK",CHICKEN LEGS CHILLED -BULK,36000.0,18000.0
2018,AR,"VEGETABLE, CANNED",BEANS GREEN CAN-6/10,1385214.0,473858.01
2018,AR,"VEGETABLE, CANNED",BEANS GREEN CAN-6/10,1414132.0,488880.24
2018,AR,"VEGETABLE, CANNED",BEANS GREEN CAN-6/10,449578.0,151969.77
2018,AR,"CHICKEN, COOKED",CHICKEN FAJITA STRIPS CTN-30 LB,5250.0,9037.35
2018,AR Total,,,40129688.0,21785819.09
2018,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,1549800.0,4206696.0
2018,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,2438838.0,6005614.42
2018,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,1269000.0,3401148.0
2018,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,1279962.0,3121051.58
2018,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,226800.0,544518.0
2018,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-6/66.5 OZ,249.38,559.0
2018,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-24/12 OZ,72000.0,175050.0
2018,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-6/66.5 OZ,623.45,1397.5
2018,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-6/66.5 OZ,143642.88,372542.4
2018,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-6/66.5 OZ,1256002.37,2857768.3
2018,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-6/66.5 OZ,35910.72,84312.0
2018,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-6/66.5 OZ,287285.76,678398.4
2018,AS,"FISH, CANNED",K TUNA CHUNK LIGHT CAN 6/66.5 OZ,287285.76,673574.4
2018,AS,"FISH, CANNED",TUNA CHUNK LIGHT CAN-6/66.5 OZ,35910.72,78235.2
2018,AS Total,,,8883311.040000001,22200865.199999996
2018,AZ,"PASTA, MACARONI",PASTA MACARONI PLAIN ELBOW BOX-20/1 LB,362720.0,181382.08
2018,AZ,"PASTA, MACARONI",WHOLE GRAIN PASTA ROTINI MAC BOX-12/16OZ,97200.0,47854.8
2018,AZ,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,311520.0,201864.48
2018,AZ,"PASTA, OTHER",WHOLE GRAIN SPAGHETTI PKG-12/2 LB,285600.0,88087.2
2018,AZ,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,404800.0,162214.4
2018,AZ,"PASTA, MACARONI",WHOLE GRAIN PASTA MACARONI PKG-24/1 LB,81600.0,38760.0
2018,AZ,"PASTA, MACARONI",WHOLE GRAIN PASTA ROTINI MAC BOX-12/16OZ,356400.0,197510.4
2018,AZ,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,184320.0,121536.0
2018,AZ,"PASTA, OTHER",WHOLE GRAIN SPAGHETTI PKG-12/2 LB,285600.0,99715.2
2018,AZ,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,920000.0,395342.4
2018,AZ,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,264240.0,182736.0
2018,AZ,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,588800.0,256238.4
2018,AZ,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,69120.0,43983.36
2018,AZ,"PASTA, OTHER",WHOLE GRAIN SPAGHETTI PKG-12/2 LB,40800.0,15014.4
2018,AZ,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,625600.0,256312.0
2018,AZ,"PASTA, MACARONI",PASTA MACARONI PLAIN ELBOW BOX-20/1 LB,48520.0,24870.08
2018,AZ,"PASTA, MACARONI",WHOLE GRAIN PASTA ROTINI MAC BOX-12/16OZ,97200.0,52876.8
2018,AZ,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,311200.0,123459.2
2018,AZ,"PASTA, MACARONI",PASTA MACARONI PLAIN ELBOW BOX-20/1 LB,248640.0,126699.84
2018,AZ,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,458400.0,198965.6
2018,AZ,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,220800.0,98035.2
2018,AZ,"PASTA, MACARONI",PASTA MACARONI PLAIN ELBOW BOX-20/1 LB,35520.0,17333.76
2018,AZ,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,147200.0,66681.6
2018,AZ,"PASTA, MACARONI",PASTA MACARONI PLAIN ELBOW BOX-20/1 LB,15000.0,8040.0
2018,AZ,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,57120.0,37083.36
2018,AZ,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,130400.0,55609.6
2018,AZ,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,93600.0,43436.0
2018,AZ,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,35280.0,25868.16
2018,AZ,"PASTA, OTHER",EGGNOODLE 1/2 INCH WIDE PKG-12/1 LB,46080.0,32762.88
2018,AZ,"PASTA, OTHER",PASTA SPAGHETTI BOX-20/1 LB,73600.0,33340.8
2018,AZ,"FRUIT, JUICE",ORANGE JUICE SINGLE CTN-70/4 OZ,608.0,481.36
2018,AZ,"FRUIT, JUICE",ORANGE JUICE SINGLE CTN-70/4 OZ,510112.0,396209.84
2018,AZ Total,,,7407600.0,3630305.1999999997
2018,CA,"VEGETABLE, CANNED",TOMATO SAUCE CAN-24/300,103275.0,43834.5
2018,CA,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-24/300,364500.0,159472.8
2018,CA,"VEGETABLE, CANNED",TOMATO SAUCE CAN-24/300,275400.0,121772.7
2018,CA,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-24/300,255150.0,112314.6
2018,CA,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-24/300,182250.0,90493.2
2018,CA,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-24/300,109350.0,47757.6
2018,CA,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-24/300,109350.0,52147.8
2018,CA,"VEGETABLE, CANNED",TOMATO SAUCE CAN-6/10,108756.0,35540.64
2018,CA,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-6/10,75882.75,26326.21
2018,CA,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-6/10,278.25,98.14
2018,CA,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-6/10,75485.25,26338.43
2018,CA,"VEGETABLE, CANNED",TOMATO SAUCE CAN-6/10,36252.0,12457.92
2018,CA,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-6/10,37563.75,13248.9
2018,CA,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-6/10,151368.0,58310.0
2018,CA,"VEGETABLE, CANNED",TOMATO SAUCE CAN-24/300,68850.0,29865.6
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,3034462.5,2649781.35
2018,CA,"FRUIT, CANNED",PEARS CAN-24/300,1239300.0,1006376.4
2018,CA,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,35670.0,11213.5
2018,CA,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,35670.0,11193.0
2018,CA,"FRUIT, DRIED",FRUIT AND NUT MIX DRIED PKG-24/1 LB,139776.0,438416.16
2018,CA,"VEGETABLE, DRIED",POTATOES DEHYDRATED FLKS PKG-12/1 LB,360000.0,387775.0
2018,CA,"FRUIT, DRIED",PLUMS PITTED DRIED PKG-24/1 LB,72000.0,131550.0
2018,CA,"FRUIT, DRIED",FRUIT AND NUT MIX DRIED PKG-24/1 LB,106032.0,343806.32
2018,CA,"VEGETABLE, DRIED",POTATOES DEHYDRATED FLKS PKG-12/1 LB,60000.0,73850.0
2018,CA,"FRUIT, DRIED",PLUMS PITTED DRIED PKG-24/1 LB,72000.0,115830.0
2018,CA,"FRUIT, DRIED",FRUIT AND NUT MIX DRIED PKG-24/1 LB,36144.0,131127.42
2018,CA,"VEGETABLE, DRIED",POTATOES DEHYDRATED FLKS PKG-12/1 LB,300000.0,322375.0
2018,CA,"FRUIT, DRIED",FRUIT AND NUT MIX DRIED PKG-24/1 LB,34944.0,131316.64
2018,CA,"VEGETABLE, DRIED",POTATOES DEHYDRATED FLKS PKG-12/1 LB,30000.0,33850.0
2018,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,72900.0,62418.6
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,947700.0,617859.12
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,656100.0,409766.8
2018,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,72900.0,63909.0
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,765450.0,494751.96
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,911250.0,586697.64
2018,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,255150.0,227253.6
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,961200.0,633924.0
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,364500.0,234786.6
2018,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,182250.0,165943.36
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,765450.0,499404.72
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,473850.0,299341.08
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,692550.0,461473.2
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,619650.0,388490.64
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,346050.0,226197.6
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,546750.0,352787.4
2018,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,145800.0,131171.4
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,656100.0,432952.32
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,4660425.0,3550567.06
2018,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,36450.0,29937.6
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,838350.0,538730.52
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,729000.0,462493.8
2018,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,72900.0,66031.2
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,72900.0,47271.6
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,364500.0,237385.36
2018,CA,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,422820.0,175316.4
2018,CA,"VEGETABLE, CANNED",TOMATO SAUCE CAN-24/300,550800.0,213679.8
2018,CA,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-24/300,1239300.0,509279.4
2018,CA,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,246645.0,102983.4
2018,CA,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,123322.5,51532.2
2018,CA,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,246645.0,102513.6
2018,CA,"VEGETABLE, CANNED",TOMATO SAUCE CAN-24/300,722925.0,309978.0
2018,CA,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-24/300,947700.0,403623.0
2018,CA,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,211410.0,87771.6
2018,CA,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,176175.0,73726.2
2018,CA,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,1211475.0,514505.3
2018,CA,"VEGETABLE, CANNED",TOMATO SAUCE CAN-24/300,516375.0,246574.8
2018,CA,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-24/300,911250.0,430601.82
2018,CA,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,281880.0,116348.4
2018,CA,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,105705.0,43804.8
2018,CA,"VEGETABLE, CANNED",TOMATO SAUCE CAN-24/300,34425.0,15820.2
2018,CA,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-24/300,109350.0,51289.2
2018,CA,"FRUIT, JUICE",APPLE JUICE PLST BTL-8/64 FL OZ,107010.0,40723.25
2018,CA,"FRUIT, JUICE",CHERRY APPLE JUICE PLST BTL-8/64 FL OZ,107010.0,48021.25
2018,CA,"FRUIT, JUICE",ORANGE JUICE PLST BTL-8/64 FL OZ,71340.0,44372.25
2018,CA,"FRUIT, JUICE",CRANBERRYAPPLE JUICE PLST BTL-8/64 FL OZ,35670.0,15118.75
2018,CA,"FRUIT, JUICE",APPLE JUICE PLST BTL-8/64 FL OZ,249690.0,109090.75
2018,CA,"FRUIT, JUICE",CHERRY APPLE JUICE PLST BTL-8/64 FL OZ,35670.0,17753.0
2018,CA,"FRUIT, JUICE",GRAPE CONCORD JUICE PLST BTL-8/64 FL OZ,35670.0,14606.25
2018,CA,"FRUIT, JUICE",ORANGE JUICE PLST BTL-8/64 FL OZ,35670.0,22857.5
2018,CA,"FRUIT, JUICE",CRANBERRYAPPLE JUICE PLST BTL-8/64 FL OZ,107010.0,49968.75
2018,CA,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,35670.0,13940.0
2018,CA,"FRUIT, JUICE",APPLE JUICE PLST BTL-8/64 FL OZ,570720.0,300837.5
2018,CA,"FRUIT, JUICE",CHERRY APPLE JUICE PLST BTL-8/64 FL OZ,214020.0,117987.75
2018,CA,"FRUIT, JUICE",ORANGE JUICE PLST BTL-8/64 FL OZ,107010.0,70468.75
2018,CA,"FRUIT, JUICE",CRANBERRYAPPLE JUICE PLST BTL-8/64 FL OZ,142680.0,87125.0
2018,CA,"FRUIT, JUICE",GRAPE CONCORD JUICE PLST BTL-8/64 FL OZ,107010.0,56785.0
2018,CA,"FRUIT, JUICE",ORANGE JUICE PLST BTL-8/64 FL OZ,35670.0,24856.25
2018,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,109350.0,127056.6
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,364500.0,319221.0
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,400950.0,379096.2
2018,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,109350.0,106919.48
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,656100.0,490779.0
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,619650.0,443750.4
2018,CA,"FRUIT, JUICE",GRAPE CONCORD JUICE PLST BTL-8/64 FL OZ,107010.0,48185.25
2018,CA,"FRUIT, JUICE",GRAPE CONCORD JUICE PLST BTL-8/64 FL OZ,214020.0,135720.25
2018,CA,TORTILLAS,"TORTILLA WHOLE WHEAT FZN 8"" CTN-24/1 LB",180000.0,162438.3
2018,CA,TORTILLAS,"TORTILLA WHOLE WHEAT FZN 8"" CTN-24/1 LB",72000.0,56152.8
2018,CA,TORTILLAS,"TORTILLA WHOLE WHEAT FZN 8"" CTN-24/1 LB",180000.0,161460.0
2018,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,36450.0,42622.2
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,624037.5,538084.05
2018,CA,"FRUIT, CANNED",PEARS CAN-24/300,218700.0,174117.6
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,182250.0,146205.0
2018,CA,"FRUIT, JUICE",ORANGE JUICE PLST BTL-8/64 FL OZ,35670.0,24333.5
2018,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,109350.0,98188.2
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,291600.0,192650.4
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,159300.0,100421.4
2018,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,36450.0,32481.0
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,364500.0,232696.8
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,328050.0,213597.0
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,23689.1
2018,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,182250.0,153138.6
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,113850.0,73964.4
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,109350.0,67894.2
2018,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,182250.0,155844.0
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,145800.0,95401.8
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,158175.0,104984.6
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,182250.0,116332.2
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,255150.0,156751.2
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,152550.0,91166.4
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,182250.0,115068.6
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,442575.0,356083.14
2018,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,182250.0,154661.4
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,255150.0,168480.0
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,49950.0,32527.2
2018,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,78975.0,67570.2
2018,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,103275.0,91902.6
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,255150.0,169533.0
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,218700.0,138250.8
2018,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,72900.0,64897.2
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,23895.0
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,145800.0,96260.4
2018,CA,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,35235.0,14677.2
2018,CA,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-24/300,145800.0,62839.8
2018,CA,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,105705.0,43885.8
2018,CA,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,176175.0,73159.2
2018,CA,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,35235.0,14531.4
2018,CA,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,35235.0,14677.2
2018,CA,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,35235.0,14320.8
2018,CA,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,35235.0,14531.4
2018,CA,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,140940.0,62596.8
2018,CA,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-24/300,145800.0,76253.4
2018,CA,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,10875.0,4700.0
2018,CA,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,70470.0,28852.2
2018,CA,"VEGETABLE, CANNED",TOMATO DICED CAN-24/300,105705.0,47530.8
2018,CA,"VEGETABLE, CANNED",SPAGHETTI SAUCE MEATLESS CAN-24/300,109350.0,55112.4
2018,CA,"FRUIT, JUICE",APPLE JUICE PLST BTL-8/64 FL OZ,798660.0,324371.75
2018,CA,"FRUIT, JUICE",GRAPE CONCORD JUICE PLST BTL-8/64 FL OZ,591600.0,232884.25
2018,CA,"FRUIT, JUICE",ORANGE JUICE PLST BTL-8/64 FL OZ,891750.0,547042.5
2018,CA,"FRUIT, JUICE",CRANBERRYAPPLE JUICE PLST BTL-8/64 FL OZ,1070100.0,482518.75
2018,CA,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,570720.0,208280.0
2018,CA,"FRUIT, JUICE",APPLE JUICE PLST BTL-8/64 FL OZ,2442960.0,1097573.25
2018,CA,"FRUIT, JUICE",GRAPE CONCORD JUICE PLST BTL-8/64 FL OZ,1676490.0,708357.0
2018,CA,"FRUIT, JUICE",ORANGE JUICE PLST BTL-8/64 FL OZ,1391130.0,883703.75
2018,CA,"FRUIT, JUICE",CRANBERRYAPPLE JUICE PLST BTL-8/64 FL OZ,2211540.0,1070838.0
2018,CA,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,463710.0,172907.25
2018,CA,"FRUIT, JUICE",APPLE JUICE PLST BTL-8/64 FL OZ,2354220.0,1210545.5
2018,CA,"FRUIT, JUICE",GRAPE CONCORD JUICE PLST BTL-8/64 FL OZ,1177110.0,524492.5
2018,CA,"FRUIT, JUICE",ORANGE JUICE PLST BTL-8/64 FL OZ,856080.0,569131.25
2018,CA,"FRUIT, JUICE",CRANBERRYAPPLE JUICE PLST BTL-8/64 FL OZ,2015790.0,1191257.25
2018,CA,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,499380.0,195775.0
2018,CA,"FRUIT, JUICE",GRAPE CONCORD JUICE PLST BTL-8/64 FL OZ,2729190.0,1483920.75
2018,CA,"FRUIT, JUICE",ORANGE JUICE PLST BTL-8/64 FL OZ,1961850.0,1352743.75
2018,CA,"VEGETABLE, JUICE",TOMATO JUICE PLST BTL-8/64 FL OZ,713400.0,277518.75
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,36450.0,32254.2
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,72900.0,70648.2
2018,CA,"FRUIT, CANNED",APRICOT HALVES CAN-24/300,182250.0,173502.0
2018,CA,"FRUIT, CANNED",MIXED FRUIT CAN-24/300,255150.0,189118.8
2018,CA,"FRUIT, CANNED",PEACHES CLING SLICES CAN-24/300,291600.0,203148.0
2018,CA,"FRUIT, JUICE",GRAPE CONCORD JUICE PLST BTL-8/64 FL OZ,499380.0,212554.25
2018,CA,"FRUIT, JUICE",GRAPE CONCORD JUICE PLST BTL-8/64 FL OZ,463710.0,192208.0
2018,CA,"FRUIT, JUICE",GRAPE CONCORD JUICE PLST BTL-8/64 FL OZ,446310.0,207770.25
2018,CA,"FRUIT, JUICE",GRAPE CONCORD JUICE PLST BTL-8/64 FL OZ,499380.0,310380.25
2018,CA,"FRUIT, JUICE",APPLE JUICE PLST BTL-8/64 FL OZ,71340.0,24589.75
2018,CA,"FRUIT, JUICE",CRANBERRYAPPLE JUICE PLST BTL-8/64 FL OZ,71340.0,28751.25
2018,CA,"FRUIT, JUICE",APPLE JUICE PLST BTL-8/64 FL OZ,142680.0,64124.0
2018,CA,"FRUIT, JUICE",GRAPE CONCORD JUICE PLST BTL-8/64 FL OZ,71340.0,30012.0
2018,CA,"FRUIT, JUICE",ORANGE JUICE PLST BTL-8/64 FL OZ,107010.0,66881.25
2018,CA,"FRUIT, JUICE",CRANBERRYAPPLE JUICE PLST BTL-8/64 FL OZ,71340.0,34255.5
2018,CA,"FRUIT, JUICE",APPLE JUICE PLST BTL-8/64 FL OZ,142680.0,64124.0
